sweep,camera,fps,noise_px,radius_noise,dropout,tap_px,physics,i,speed_kmh,length_m,line_m,restitution_true,n_dets,truth,calib_reproj_px,estimator,ok,verdict,verdict_k0,verdict_k0.5,verdict_k1.5,verdict_k2,bounce_observed,y_err_cm,z_err_cm,sigma_y_cm,sigma_z_cm,contact_x_err_cm,contact_y_err_cm,speed_err_kmh,rms_px,restitution
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,49,126.6,6.79,-0.078,0.45,34,not_out,2.52,parabola,True,out,out,out,umpires_call,umpires_call,False,10.8855,47.9012,3.6845,0.0,354.8704,0.5555,105.9584,8.5375,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,50,106.4,8.25,0.188,0.623,40,not_out,2.98,anchored,True,not_out,not_out,not_out,not_out,not_out,True,5.15,1.6962,0.905,0.5768,10.24,0.997,10.7863,0.3666,0.5799
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,50,106.4,8.25,0.188,0.623,40,not_out,2.98,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,42.7372,93.2119,631.428,0.0,3128.3633,28.975,6.8945,25.3382,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,51,85.5,8.51,-0.246,0.48,48,out,2.2,anchored,True,out,out,out,out,out,True,0.6546,2.4961,0.1954,1.6899,7.4028,1.4944,11.4804,0.5865,0.4546
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,51,85.5,8.51,-0.246,0.48,48,out,2.2,parabola,True,not_out,not_out,not_out,not_out,umpires_call,False,15.8243,37.3012,3.5072,0.0,129.7741,6.5524,44.4174,9.645,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,52,121.0,1.53,0.449,0.621,33,not_out,2.72,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.0567,2.1542,5.1574,6.6087,10.2348,2.2215,12.938,1.2347,0.5426
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,52,121.0,1.53,0.449,0.621,33,not_out,2.72,parabola,True,not_out,not_out,not_out,not_out,umpires_call,False,2.159,3.2642,28.123,29.1133,83.827,0.4028,12.5464,9.0969,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,53,89.9,3.66,0.371,0.592,46,not_out,2.11,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.6929,1.083,1.1077,1.0424,0.7069,0.1128,14.5838,0.2577,0.5555
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,53,89.9,3.66,0.371,0.592,46,not_out,2.11,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,43.7444,36.3457,198.2303,52.7558,123.9706,9.6088,67.183,17.9355,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,54,85.6,6.64,0.448,0.631,48,not_out,5.16,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.4279,1.241,1.3708,2.3122,6.2388,1.4357,20.9178,0.8497,0.6162
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,54,85.6,6.64,0.448,0.631,48,not_out,5.16,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,55,108.6,4.01,0.037,0.555,36,not_out,2.42,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.9508,3.3327,0.8812,1.8174,5.0679,0.9456,17.4657,0.3191,0.5716
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,55,108.6,4.01,0.037,0.555,36,not_out,2.42,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,56,141.1,2.97,-0.51,0.447,30,not_out,5.02,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.805,2.29,1.4823,2.6881,0.9885,0.8116,18.5539,0.3574,0.4633
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,56,141.1,2.97,-0.51,0.447,30,not_out,5.02,parabola,True,not_out,not_out,not_out,not_out,not_out,False,8.2545,1.996,26.9208,31.5413,165.1206,1.5384,71.5815,7.1968,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,57,96.6,7.48,0.285,0.607,43,not_out,3.17,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.0691,0.0498,0.4382,0.2432,10.2808,0.7009,16.1619,0.1776,0.5902
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,57,96.6,7.48,0.285,0.607,43,not_out,3.17,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,39.7767,88.0325,590.0484,0.0,2938.5885,47.0782,43.5629,30.1997,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,58,108.5,6.04,0.463,0.436,36,not_out,3.98,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.886,0.2963,0.899,0.8903,8.0244,0.3019,19.2701,0.3441,0.4209
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,58,108.5,6.04,0.463,0.436,36,not_out,3.98,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,493.7704,43.6488,2219.9493,2443.6298,2158.0518,42.1407,6.3702,18.6573,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,59,94.7,6.63,-0.188,0.492,44,not_out,4.46,anchored,True,not_out,not_out,not_out,not_out,not_out,True,3.5045,4.0618,0.7501,1.1264,10.9605,0.9866,8.9767,0.3884,0.4447
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,59,94.7,6.63,-0.188,0.492,44,not_out,4.46,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,403.2712,3.2895,943.3072,571.5313,2209.7708,28.7713,17.9088,14.8244,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,60,134.9,8.2,0.027,0.65,31,not_out,3.29,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.4796,0.7509,0.072,0.454,8.17,0.7241,19.1203,0.0892,0.6188
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,60,134.9,8.2,0.027,0.65,31,not_out,3.29,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,25.4107,107.2538,246.5777,0.0,3381.1959,23.984,67.8017,11.0991,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,61,99.4,6.14,-0.029,0.557,38,out,3.85,anchored,True,out,out,out,out,out,True,0.7829,0.6135,0.08,0.6917,1.3796,0.4382,14.0454,0.1246,0.5286
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,61,99.4,6.14,-0.029,0.557,38,out,3.85,parabola,True,out,out,out,out,out,False,1.7006,53.3263,1.9142,0.0,170.9046,1.3502,70.9675,7.7698,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,62,75.1,8.99,0.082,0.684,60,not_out,4.75,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.5208,3.4677,0.1375,0.6067,2.385,0.0031,10.4596,0.2001,0.6481
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,62,75.1,8.99,0.082,0.684,60,not_out,4.75,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,1.7035,67.4898,35.9606,0.0,3663.1747,14.9511,96.1142,14.3074,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,63,90.7,7.86,0.589,0.632,46,not_out,3.4,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.4091,1.1279,0.8346,0.6533,10.3718,1.1001,21.2186,0.3491,0.6087
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,63,90.7,7.86,0.589,0.632,46,not_out,3.4,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,9.6041,85.6813,347.8456,0.0,2892.2264,35.8202,41.4043,21.7303,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,64,112.0,3.64,-0.443,0.478,38,not_out,3.42,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.53,3.0583,1.0825,4.272,0.7963,1.0153,19.8877,0.673,0.4926
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,64,112.0,3.64,-0.443,0.478,38,not_out,3.42,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,42.3695,21.0192,67.8754,29.1112,130.5352,0.8153,81.0937,6.9771,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,65,115.7,5.68,-0.068,0.545,35,umpires_call,2.87,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,0.1225,1.0912,0.1625,0.8845,0.4002,0.4978,15.8447,0.1722,0.509
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,65,115.7,5.68,-0.068,0.545,35,umpires_call,2.87,parabola,True,not_out,not_out,not_out,not_out,not_out,False,4.7889,48.4651,2.0454,0.0,245.1081,3.2038,113.3657,6.5282,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,66,105.1,4.37,0.511,0.603,39,not_out,3.78,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.6234,1.9012,1.8136,3.4933,4.1264,0.8346,21.8559,0.7948,0.6027
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,66,105.1,4.37,0.511,0.603,39,not_out,3.78,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,132.7653,53.9645,175.6326,110.5718,310.8424,14.8414,66.6445,11.7815,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,67,130.0,5.74,0.244,0.533,28,not_out,2.53,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.1226,2.9841,0.161,1.2413,4.803,0.0981,16.5633,0.1443,0.4767
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,67,130.0,5.74,0.244,0.533,28,not_out,2.53,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,13.5707,52.5061,3.318,0.0,380.4202,9.6979,120.0978,6.9134,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,68,132.6,9.52,0.467,0.507,34,not_out,3.05,anchored,True,not_out,not_out,not_out,not_out,not_out,True,3.2647,2.1317,0.3795,0.3419,1.8396,0.1007,18.3193,0.1253,0.4729
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,68,132.6,9.52,0.467,0.507,34,not_out,3.05,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,117.683,70.8213,4.3845,3.9776,977.5181,79.333,100.4669,1000.0,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,69,94.8,5.91,-0.135,0.578,44,not_out,2.57,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.0115,4.1879,0.4854,1.8472,0.5474,2.4429,13.6966,0.4047,0.5281
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,69,94.8,5.91,-0.135,0.578,44,not_out,2.57,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,7.952,62.7538,3.9684,0.0,103.8792,1.3016,71.2056,10.2666,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,70,114.1,8.33,-0.081,0.664,37,not_out,3.36,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.9694,2.3386,0.5793,0.5655,5.9639,1.0257,14.5633,0.2191,0.6129
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,70,114.1,8.33,-0.081,0.664,37,not_out,3.36,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,35.8665,90.7688,243.8599,0.0,3062.7229,11.3643,4.7439,17.0526,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,71,140.8,5.47,-0.255,0.647,30,not_out,2.87,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.7616,1.4823,0.3485,1.752,1.7054,0.3334,19.7956,0.2454,0.6347
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,71,140.8,5.47,-0.255,0.647,30,not_out,2.87,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,14.9079,74.3678,4.4603,0.0,339.6986,10.7649,127.6993,9.8739,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,72,66.8,9.53,-0.109,0.506,62,out,2.22,anchored,True,out,out,out,out,out,True,0.5068,0.5938,0.1831,0.5948,6.8343,0.8096,13.0939,0.6013,0.481
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,72,66.8,9.53,-0.109,0.506,62,out,2.22,parabola,True,out,out,out,out,umpires_call,False,10.9404,1.3231,4.5044,0.0,60.2714,4.2856,8.955,14.8666,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,73,93.0,5.59,-0.14,0.672,43,not_out,2.67,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.584,3.179,1.2322,1.2603,1.8278,0.8501,13.1318,0.5088,0.6664
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,73,93.0,5.59,-0.14,0.672,43,not_out,2.67,parabola,True,umpires_call,out,out,umpires_call,umpires_call,False,45.7424,87.9298,7.2255,0.0,25.397,5.9419,60.7828,17.8458,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,74,128.4,6.71,-0.517,0.67,33,not_out,3.33,anchored,True,not_out,not_out,not_out,not_out,not_out,True,7.0876,2.6977,1.4539,0.5913,3.6997,1.284,14.9732,0.364,0.6175
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,74,128.4,6.71,-0.517,0.67,33,not_out,3.33,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,132.7342,94.7353,0.0,0.0,618.1097,72.8597,93.4688,1000.0,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,75,72.4,3.11,-0.55,0.695,55,not_out,4.22,anchored,True,not_out,not_out,not_out,not_out,not_out,True,76.6046,78.3969,102.919,13.2518,3.6589,3.7366,0.4581,2.4975,0.3644
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,75,72.4,3.11,-0.55,0.695,55,not_out,4.22,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,103.2296,80.4205,221.8857,216.97,265.8819,16.6009,40.2235,21.5054,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,76,123.5,3.64,-0.303,0.431,32,not_out,3.74,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.1059,1.1239,1.9272,3.153,0.1039,1.4425,16.5792,0.4973,0.3999
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,76,123.5,3.64,-0.303,0.431,32,not_out,3.74,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,13.3032,20.1456,52.433,27.5793,224.2844,0.0971,97.2084,11.3502,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,77,61.7,1.22,-0.231,0.665,62,not_out,3.24,anchored,True,not_out,not_out,not_out,not_out,not_out,True,47.7054,33.4714,130.3103,114.2632,10.1137,6.1017,3.7585,3.2597,0.3393
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,77,61.7,1.22,-0.231,0.665,62,not_out,3.24,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,19.2832,0.0403,46.2882,27.5491,70.1256,3.8612,12.8447,13.472,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,78,61.8,6.35,0.026,0.461,65,not_out,2.89,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.4157,0.2743,0.7417,2.9781,3.3643,2.2085,11.8118,0.9151,0.4447
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,78,61.8,6.35,0.026,0.461,65,not_out,2.89,parabola,True,not_out,not_out,not_out,umpires_call,umpires_call,False,28.5126,20.0004,7.1046,0.0,380.3313,7.6749,36.0313,14.6444,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,79,97.1,7.66,0.005,0.413,45,not_out,2.39,anchored,True,not_out,not_out,not_out,not_out,not_out,True,2.7571,4.0213,0.5537,1.1455,5.7496,1.5117,13.8145,0.4263,0.3889
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,79,97.1,7.66,0.005,0.413,45,not_out,2.39,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,80,116.2,8.86,-0.304,0.462,39,not_out,1.95,anchored,True,not_out,not_out,not_out,not_out,not_out,True,3.4557,2.4326,0.5953,0.5095,2.6858,1.5019,19.2945,0.2589,0.434
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,80,116.2,8.86,-0.304,0.462,39,not_out,1.95,parabola,True,not_out,not_out,not_out,not_out,not_out,False,166.5059,56.8665,0.0,0.0,855.9301,81.2065,78.2087,1000.0,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,81,93.8,6.24,-0.018,0.445,44,not_out,3.26,anchored,True,not_out,not_out,not_out,not_out,not_out,True,4.6146,4.5526,0.8023,1.0532,7.1117,1.0832,11.43,0.2789,0.4056
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,81,93.8,6.24,-0.018,0.445,44,not_out,3.26,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,573.1679,24.4216,1470.0165,574.1593,2391.6724,17.2463,33.4476,18.9879,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,82,71.0,9.26,0.409,0.489,62,not_out,2.12,anchored,True,not_out,not_out,not_out,not_out,not_out,True,4.5834,27.0207,0.5577,0.0763,10.532,1.0301,0.9701,0.5462,0.4574
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,82,71.0,9.26,0.409,0.489,62,not_out,2.12,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,83,146.4,1.13,-0.432,0.45,29,not_out,2.78,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.3512,4.6115,5.557,16.6492,136.8229,1.651,1.6501,1.7612,0.25
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,83,146.4,1.13,-0.432,0.45,29,not_out,2.78,parabola,True,not_out,not_out,not_out,not_out,not_out,False,10.4713,10.0166,15.8799,14.9372,86.9267,1.0689,11.9747,2.9648,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,84,82.1,6.48,0.194,0.459,50,not_out,3.21,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.4257,3.9185,0.197,0.6969,2.2436,0.6064,12.9561,0.1327,0.4238
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,84,82.1,6.48,0.194,0.459,50,not_out,3.21,parabola,True,umpires_call,out,out,umpires_call,umpires_call,False,32.7568,33.3828,4.287,0.0,79.6753,9.6868,57.5179,10.7515,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,85,76.3,1.48,-0.293,0.429,53,not_out,2.74,anchored,True,not_out,not_out,not_out,not_out,not_out,True,4.8393,5.9708,1.7961,13.0773,1.3587,2.7905,13.0257,1.5995,0.4998
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,85,76.3,1.48,-0.293,0.429,53,not_out,2.74,parabola,True,umpires_call,not_out,not_out,umpires_call,umpires_call,False,10.3113,26.7174,52.6532,25.8544,50.0491,3.9355,35.7132,7.1346,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,86,122.0,9.59,-0.55,0.605,36,not_out,2.99,anchored,True,not_out,not_out,not_out,not_out,not_out,True,5.0565,0.6019,0.4128,0.1467,6.8794,1.0226,18.5908,0.1548,0.5766
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,86,122.0,9.59,-0.55,0.605,36,not_out,2.99,parabola,True,not_out,not_out,not_out,not_out,umpires_call,False,226.3016,80.515,13.6273,11.0406,1024.6498,123.6028,89.0702,1000.0,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,87,79.8,3.2,0.362,0.407,51,not_out,2.58,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.8384,4.6106,0.5613,4.6205,1.7902,0.0113,13.5871,0.4563,0.4242
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,87,79.8,3.2,0.362,0.407,51,not_out,2.58,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,50.2083,14.0573,185.7395,60.1662,96.2725,3.6684,60.1341,9.0112,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,88,92.5,9.59,-0.37,0.648,41,umpires_call,2.12,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,0.0889,1.6349,0.1387,1.4791,1.0048,1.8127,14.4589,0.3573,0.6107
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,88,92.5,9.59,-0.37,0.648,41,umpires_call,2.12,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,51.7357,93.1849,40.1755,0.0,2493.4637,24.7395,127.7746,10.5914,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,89,127.6,9.33,-0.154,0.473,33,umpires_call,4.73,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,1.351,2.6876,0.0756,0.5749,2.324,0.3058,15.9911,0.1062,0.436
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,89,127.6,9.33,-0.154,0.473,33,umpires_call,4.73,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,9.5044,67.3525,3.4063,0.0,154.1912,3.9035,82.6317,8.2478,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,90,129.1,2.57,-0.543,0.526,30,not_out,2.88,anchored,True,not_out,not_out,not_out,not_out,not_out,True,4.0488,4.2354,3.3837,4.9429,3.5748,0.896,21.4124,0.8366,0.59
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,90,129.1,2.57,-0.543,0.526,30,not_out,2.88,parabola,True,not_out,not_out,not_out,not_out,not_out,False,11.2962,4.0059,25.3094,26.5001,149.9865,0.8849,67.5664,8.4048,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,91,134.6,3.25,0.139,0.423,31,umpires_call,1.97,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,2.0694,8.0389,0.5814,3.5542,6.869,1.3894,20.5156,0.5021,0.5406
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,91,134.6,3.25,0.139,0.423,31,umpires_call,1.97,parabola,True,umpires_call,out,out,umpires_call,umpires_call,False,10.4837,13.5294,7.3677,16.2799,332.1345,7.6401,102.7776,4.7729,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,92,118.0,8.86,-0.084,0.422,37,not_out,2.47,anchored,True,not_out,not_out,not_out,not_out,not_out,True,1.5579,2.0497,0.3356,0.4872,3.0488,0.7481,14.3055,0.1401,0.3931
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,92,118.0,8.86,-0.084,0.422,37,not_out,2.47,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,17.0073,57.7592,44.9484,0.0,2682.4835,34.4925,60.522,17.2784,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,93,88.0,7.44,0.583,0.496,48,not_out,2.73,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.8863,1.1071,0.7895,1.8877,6.1696,0.9024,15.7229,0.6125,0.469
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,93,88.0,7.44,0.583,0.496,48,not_out,2.73,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,94,124.2,7.37,-0.15,0.504,34,not_out,4.78,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.6024,1.7991,0.1646,0.6288,1.7911,1.3532,17.3806,0.1327,0.4661
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,94,124.2,7.37,-0.15,0.504,34,not_out,4.78,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,95,96.0,4.29,-0.203,0.494,40,umpires_call,2.94,anchored,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,True,1.6571,3.5509,1.1802,2.7344,2.0229,0.1522,15.1734,0.4132,0.4485
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,95,96.0,4.29,-0.203,0.494,40,umpires_call,2.94,parabola,True,umpires_call,umpires_call,umpires_call,umpires_call,umpires_call,False,35.8118,45.3428,4.0284,0.0,158.7842,6.7597,88.9225,10.8489,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,96,66.4,4.14,-0.431,0.54,61,not_out,3.14,anchored,True,not_out,not_out,not_out,not_out,not_out,True,4.1879,4.5218,1.6715,2.295,2.5386,1.0604,6.9531,0.5061,0.5034
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,96,66.4,4.14,-0.431,0.54,61,not_out,3.14,parabola,False,no_verdict,no_verdict,no_verdict,no_verdict,no_verdict,,,,,,,,,,
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,97,100.0,7.69,0.219,0.685,43,not_out,2.79,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.4703,1.4085,0.0833,0.8677,3.9743,1.0225,15.202,0.2222,0.649
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,97,100.0,7.69,0.219,0.685,43,not_out,2.79,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,60.8289,87.2937,321.8834,0.0,3261.0006,44.3941,19.0435,11.1455,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,98,90.0,2.87,0.171,0.497,45,not_out,2.68,anchored,True,not_out,not_out,not_out,not_out,not_out,True,3.2223,5.8988,1.1914,2.4282,2.9359,0.5102,14.8037,0.3489,0.5487
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,98,90.0,2.87,0.171,0.497,45,not_out,2.68,parabola,True,umpires_call,not_out,umpires_call,umpires_call,umpires_call,False,19.6995,7.195,110.2889,106.8249,20.6513,1.533,68.0352,9.6523,0.55
noise_px=0.0,striker_ref,60.0,0.0,0.1,0.05,2.0,True,99,109.2,4.93,0.484,0.626,37,not_out,3.07,anchored,True,not_out,not_out,not_out,not_out,not_out,True,0.0938,1.7213,0.1605,1.5733,3.6972,0.4197,15.8365,0.2632,0.5766
